lat,lon,id
50.74872,3.20032,16586
50.43452,3.86334,16587
50.41176,4.16501,16588
50.43705,4.37708,16589
50.47589,3.901,16590
50.3555,4.28146,16591
50.44926,4.58006,16592
50.43745,3.86883,16593
50.41656,4.44808,16594
50.56213,5.86263,16595
50.73077,3.67695,16596
50.40682,3.87947,16597
50.45106,4.14758,16598
50.45467,4.44927,16599
50.43675,4.51588,16600
50.42607,4.35425,16601
50.3869,4.2193,16602
50.39994,3.91016,16603
50.40936,4.44446,16604
50.39642,3.75323,16605
50.40278,4.48838,16606
50.41566,4.48486,16607
50.7437,3.20633,16608
50.4462,3.88645,16609
50.63119,3.75827,16610
50.35918,3.94444,16611
50.38737,4.27299,16612
50.42531,4.4591,16613
50.5698,3.60331,16614
50.44353,3.88098,16615
50.75811,3.4837,16616
50.35966,4.55802,16617
50.5918,3.43019,16618
50.56964,4.16092,16619
50.41645,3.86156,16620
50.49638,3.65758,16621
50.47784,3.69389,16622
50.46288,4.16899,16623
50.45595,3.94124,16624
50.43148,4.52642,16625
50.68305,3.56155,16626
50.43491,4.61331,16627
50.41972,4.43821,16628
50.47488,3.69452,16629
50.43264,4.44496,16630
50.4113,4.45537,16631
50.67287,3.62975,16632
50.36787,4.36399,16633
50.38492,4.4075,16634
50.34494,4.47698,16635
50.45073,4.46808,16636
50.39843,4.42557,16637
50.44334,4.4233,16638
50.39491,4.39204,16639
50.75076,3.22674,16640
50.63333,3.37031,16641
50.47523,4.04697,16642
50.72059,2.91961,16643
50.48682,4.20608,16644
50.6103,4.13993,16645
50.42627,4.5182,16646
50.39331,4.26677,16647
50.45956,3.71255,16648
50.40676,3.7974,16649
50.4332,4.54356,16650
50.76079,3.22132,16651
50.37371,3.79828,16652
50.47242,3.83973,16653
50.34934,4.26553,16654
50.47491,4.21998,16655
50.50977,4.19503,16656
50.43879,3.89336,16657
50.47892,4.28684,16658
50.58829,3.82105,16659
50.74127,3.21041,16660
50.40703,4.47887,16661
50.43999,4.41424,16662
50.41114,4.45075,16663
50.50197,4.29846,16664
50.39943,4.53328,16665
50.39894,3.83624,16666
50.53512,4.25521,16667
50.4521,3.94437,16668
50.45586,4.39033,16669
50.60579,3.3339,16670
50.47445,4.28747,16671
50.74818,3.21672,16672
50.45756,3.98628,16673
50.49033,4.42854,16674
50.04483,4.33063,16675
50.4259,4.47843,16676
50.63135,3.99602,16677
50.41534,4.16116,16678
50.41816,4.46109,16679
50.61674,3.41662,16680
50.17041,4.18143,16681
50.47109,4.28164,16682
50.44552,4.3607,16683
50.4777,4.27433,16684
50.44881,3.95519,16685
50.45586,4.29085,16686
50.43951,3.85408,16687
50.47558,4.19756,16688
50.41096,4.39453,16689
50.5721,4.08529,16690
50.41348,3.8,16691
50.5556,3.43049,16692
50.3945,4.17324,16693
50.45522,4.09783,16694
50.48341,3.83747,16695
50.30676,4.11357,16696
50.39961,3.86159,16697
50.4332,3.57873,16698
50.48624,4.20298,16699
50.17979,5.57611,16700
50.65856,5.86724,16701
50.65383,3.917,16702
50.39214,4.17303,16703
50.59751,3.47554,16704
50.65717,3.36274,16705
50.49839,3.99353,16706
50.6906,4.02754,16707
50.74411,3.21525,16708
50.74399,3.21507,16709
50.43174,4.40393,16710
50.48283,4.24219,16711
50.7719,3.00482,16712
50.56544,5.6328,16713
50.40379,3.88941,16714
50.41532,4.45727,16715
50.40903,4.39038,16716
50.53187,5.81529,16717
50.44741,4.35223,16718
50.40033,3.9308,16719
50.47407,4.28395,16720
50.75808,3.2244,16721
50.60552,3.39071,16722
50.41247,4.46632,16723
50.49595,4.87295,16724
50.47423,4.18737,16725
50.74172,3.20249,16726
50.51229,4.105,16727
50.38676,4.0738,16728
50.57041,3.44556,16729
50.46197,4.23691,16730
50.44459,3.84724,16731
50.4222,3.80015,16732
50.55502,3.9002,16733
50.59095,3.39467,16734
50.47371,4.11028,16735
50.42611,4.45438,16736
50.57407,4.16989,16737
50.4555,4.47247,16738
50.51135,3.51642,16739
50.62249,3.75735,16740
50.74125,3.22872,16741
50.71261,3.82897,16742
50.4477,3.8503,16743
50.46456,3.93447,16744
50.41225,4.44555,16745
50.42921,3.84604,16746
50.43592,4.44013,16747
50.77138,2.99313,16748
50.43891,3.89937,16749
50.13598,4.26821,16750
50.45265,4.24325,16751
50.47419,4.18741,16752
50.39508,4.30787,16753
50.42923,4.19162,16754
50.4305,3.82311,16755
50.4157,4.48357,16756
50.44717,3.8172,16757
50.79075,3.00308,16758
50.47096,4.19876,16759
50.45928,4.52287,16760
50.44094,4.28932,16761
50.5965,3.60222,16762
50.44834,4.23895,16763
50.45334,4.09285,16764
50.50321,3.59682,16765
50.3435,4.35385,16766
50.45743,3.92814,16767
50.32143,4.11919,16768
50.46918,4.11879,16769
50.64209,3.29092,16770
50.46972,4.53623,16771
50.31738,4.40235,16772
50.43106,4.41896,16773
50.49358,4.20535,16774
50.77854,3.00738,16775
50.49387,4.13611,16776
50.54329,4.19762,16777
50.47348,4.10869,16778
50.37817,4.46738,16779
50.4057,4.45849,16780
50.50666,4.23853,16781
50.4964,4.24227,16782
50.47559,4.23607,16783
50.74312,3.20208,16784
50.47151,3.95466,16785
50.42845,3.88936,16786
50.43598,4.16318,16787
50.44293,3.88481,16788
50.56418,3.7423,16789
50.39765,4.2819,16790
50.47801,4.23035,16791
50.42975,3.70611,16792
50.42771,4.55284,16793
50.74775,3.218,16794
50.47424,4.19721,16795
50.40853,3.86531,16796
50.44336,3.86432,16797
50.4069,4.475,16798
50.33471,4.56843,16799
50.31336,4.13331,16800
50.42962,4.50348,16801
50.76716,2.99175,16802
50.47026,3.91866,16803
50.74434,3.23319,16804
50.40923,4.38766,16805
50.52838,3.64908,16806
50.48128,3.75736,16807
50.41355,4.16112,16808
50.64189,3.36259,16809
50.39362,3.77615,16810
50.22321,4.29812,16811
50.40894,4.36679,16812
50.49049,4.42845,16813
50.41391,3.84792,16814
50.47083,3.91577,16815
50.41876,4.50709,16816
50.53056,3.93897,16817
50.45768,3.98499,16818
50.69525,3.88698,16819
50.38436,4.47215,16820
50.44865,3.88157,16821
50.38571,3.75845,16822
50.71263,3.22142,16823
50.41266,4.37575,16824
50.70379,3.31054,16825
50.66008,3.36388,16826
50.7555,2.93983,16827
50.35344,4.57784,16828
50.44394,3.99225,16829
50.39301,4.5332,16830
50.42575,4.55338,16831
50.59183,3.48305,16832
50.43962,4.37633,16833
50.32206,4.38716,16834
50.40159,4.52381,16835
50.58501,3.80695,16836
50.45793,4.39013,16837
50.35713,4.27006,16838
50.43817,4.3779,16839
50.46336,4.87093,16840
50.40059,4.27183,16841
50.44081,4.44838,16842
50.4078,3.889,16843
50.71481,3.25079,16844
50.41246,4.55524,16845
50.60111,3.54427,16846
50.53375,3.42388,16847
50.45685,3.95602,16848
50.47345,3.81863,16849
50.04994,4.21616,16850
50.45971,4.52364,16851
50.57311,4.07684,16852
50.60173,3.38302,16853
50.56282,4.15018,16854
50.77051,3.00279,16855
50.74954,3.24873,16856
50.60086,3.61884,16857
50.44593,4.42382,16858
50.47605,4.1879,16859
50.46606,3.95966,16860
50.52987,3.73509,16861
50.61623,3.41283,16862
50.42192,4.44391,16863
50.43779,4.54137,16864
50.43863,3.92796,16865
50.38875,4.46022,16866
50.7262,3.20257,16867
50.5458,3.728,16868
50.75183,3.19224,16869
50.36598,4.35855,16870
50.4034,3.84844,16871
50.46406,3.95889,16872
50.45277,3.95074,16873
50.43398,4.53709,16874
50.49982,3.69427,16875
50.44176,4.34079,16876
50.02552,4.38423,16877
50.49687,4.26369,16878
50.40298,4.52327,16879
50.38822,4.20455,16880
50.22126,4.83298,16881
50.49408,4.28399,16882
50.41147,4.16035,16883
50.48993,4.40757,16884
50.48094,4.19921,16885
50.39807,4.34094,16886
50.60691,3.77563,16887
50.37919,4.40058,16888
50.42408,4.47848,16889
50.51338,3.58782,16890
50.56942,4.07709,16891
50.42064,3.74557,16892
50.41523,3.79938,16893
50.45371,3.95972,16894
50.60965,3.46198,16895
50.59614,3.47028,16896
50.07748,4.50942,16897
50.4795,3.82988,16898
50.41183,4.43841,16899
50.68717,5.01764,16900
50.40053,4.44492,16901
50.43343,4.54451,16902
50.45617,4.37302,16903
50.45317,4.39244,16904
50.3275,4.41419,16905
50.39558,3.79063,16906
50.4346,4.60167,16907
50.54452,3.72657,16908
50.58996,3.61026,16909
50.56027,3.90068,16910
50.47541,4.12732,16911
50.47035,5.09528,16912
50.4279,3.79147,16913
50.58994,3.53903,16914
50.67134,3.7045,16915
50.38165,3.71835,16916
50.52967,4.45173,16917
50.45015,3.94016,16918
50.41995,3.85184,16919
50.49502,3.66714,16920
50.42895,4.42995,16921
50.39696,3.61596,16922
50.4317,3.91886,16923
50.39124,4.45704,16924
50.42833,3.94685,16925
50.55611,3.90085,16926
50.3788,4.46376,16927
50.4323,4.50949,16928
50.38393,4.38204,16929
50.40816,3.86095,16930
50.48034,4.52235,16931
50.41033,4.39359,16932
50.4095,4.51776,16933
50.4109,4.15393,16934
50.27256,4.27161,16935
50.41087,4.17091,16936
50.45837,3.97378,16937
50.60513,3.40463,16938
50.46306,4.27929,16939
50.56171,3.74442,16940
50.41663,4.38699,16941
50.40937,4.38831,16942
50.30129,4.39422,16943
50.68517,3.45919,16944
50.43703,4.42924,16945
50.74388,3.18816,16946
50.77076,2.99785,16947
50.53499,3.91544,16948
50.71151,3.2542,16949
50.47845,3.91812,16950
50.46246,4.36174,16951
50.40216,4.51207,16952
50.46185,4.56454,16953
50.50567,4.47947,16954
50.60051,3.39462,16955
50.46503,4.45918,16956
50.61391,3.40231,16957
50.69507,4.04407,16958
50.44638,3.95639,16959
50.57627,4.06172,16960
50.48386,4.55125,16961
50.66967,3.27628,16962
50.43452,4.48673,16963
50.74198,3.76499,16964
50.50938,3.75861,16965
50.61488,4.14175,16966
50.58301,3.77676,16967
50.40536,3.89561,16968
50.53868,3.63597,16969
50.44903,3.93893,16970
50.3781,4.49468,16971
50.40373,4.54036,16972
50.42378,4.48442,16973
50.63781,3.37311,16974
50.40031,4.40902,16975
50.42812,4.09366,16976
50.42999,3.92643,16977
50.47714,4.05413,16978
50.4016,4.44062,16979
50.613,3.37493,16980
50.60595,3.37844,16981
50.48145,4.15314,16982
50.41767,4.51662,16983
50.5056,3.79462,16984
50.50491,4.25678,16985
50.45645,4.83242,16986
50.49865,3.6568,16987
50.46785,4.43483,16988
50.44126,4.34193,16989
50.38569,3.75871,16990
50.48073,3.91021,16991
50.76842,2.93486,16992
50.59913,3.40106,16993
50.32742,4.41444,16994
50.40294,4.32388,16995
50.45948,4.83336,16996
50.43236,4.59552,16997
50.55269,3.70851,16998
50.40255,4.44169,16999
50.41588,4.47094,17000
50.4263,4.51819,17001
50.45413,3.94371,17002
50.12921,4.49621,17003
50.74158,3.20848,17004
50.41232,4.216,17005
50.52757,4.25494,17006
50.44838,4.25477,17007
50.47888,4.19083,17008
50.40981,3.894,17009
50.42229,4.17209,17010
50.46889,3.79604,17011
50.38194,4.45697,17012
50.64926,3.84742,17013
50.42226,4.43243,17014
50.39308,4.39457,17015
50.42797,4.47235,17016
50.58539,3.98832,17017
50.46495,4.67014,17018
50.4099,4.44591,17019
50.61034,3.36916,17020
50.44684,4.45165,17021
50.70273,3.82626,17022
50.67023,4.04127,17023
50.44353,3.8409,17024
50.46564,4.33212,17025
50.48429,4.1559,17026
50.40305,4.52059,17027
50.70567,3.59469,17028
50.4599,4.46748,17029
50.45243,4.47509,17030
50.73715,3.26686,17031
50.47773,4.84391,17032
50.49926,3.61028,17033
50.43385,4.41834,17034
50.44819,3.93458,17035
50.74974,3.18487,17036
50.35128,5.31286,17037
50.39472,4.54555,17038
50.57165,3.44367,17039
50.40176,4.533,17040
50.41363,4.32207,17041
50.40939,3.85796,17042
50.49749,3.60742,17043
50.50451,4.11187,17044
50.589,4.05715,17045
50.38214,4.47137,17046
50.57321,4.16713,17047
50.40786,4.47736,17048
50.48925,4.23443,17049
50.52802,3.96613,17050
50.45499,3.95266,17051
50.42888,4.44523,17052
50.55865,3.42904,17053
50.46178,4.05183,17054
50.48797,4.19992,17055
50.5884,3.48878,17056
50.40829,4.46938,17057
50.42343,4.57186,17058
50.4583,4.47033,17059
50.43022,4.51168,17060
50.61531,3.36301,17061
50.49277,3.58862,17062
50.54512,3.38754,17063
50.68851,3.85948,17064
50.58769,3.5907,17065
50.48589,4.19732,17066
49.95182,4.50903,17067
50.30045,4.33164,17068
50.43897,4.46719,17069
50.60923,3.39175,17070
50.47919,4.20128,17071
50.55542,4.09972,17072
50.47226,4.20711,17073
50.72797,3.8117,17074
50.5087,3.61762,17075
50.47902,4.2844,17076
50.45352,3.97989,17077
50.59645,3.395,17078
50.32843,4.47612,17079
50.41849,4.57374,17080
50.39994,4.39714,17081
50.48652,4.14509,17082
50.45653,4.23666,17083
50.68994,4.02986,17084
50.09287,4.38477,17085
50.44245,4.32191,17086
50.39229,3.79375,17087
50.46704,4.20797,17088
50.47063,3.91716,17089
50.61309,3.36791,17090
50.66525,3.34908,17091
50.60685,3.38619,17092
50.3843,4.38077,17093
50.4488,3.98222,17094
50.71553,3.21816,17095
50.232,4.23728,17096
50.46116,4.20105,17097
50.40473,3.68947,17098
50.47006,3.92722,17099
50.73837,3.74783,17100
50.48625,4.1459,17101
50.70657,3.59081,17102
50.45297,4.57408,17103
50.40668,4.20248,17104
50.38748,4.41782,17105
50.47654,3.6666,17106
50.42325,4.22267,17107
50.42882,4.46719,17108
50.47598,4.28373,17109
50.51626,3.421,17110
50.40052,3.87872,17111
50.39854,3.81359,17112
50.44705,4.47193,17113
50.36698,3.5602,17114
50.52647,4.25531,17115
50.40809,4.4924,17116
50.69422,4.05371,17117
50.4097,4.16468,17118
50.41653,4.44408,17119
50.49593,3.70174,17120
50.47091,4.4845,17121
50.5002,3.61131,17122
50.41989,4.45431,17123
50.48308,4.23455,17124
50.52314,3.44892,17125
50.40731,3.78407,17126
50.40675,4.46503,17127
50.45745,3.91991,17128
50.39158,4.41874,17129
50.5073,4.37035,17130
50.44305,4.42692,17131
50.41518,4.31717,17132
50.37041,3.69354,17133
50.58793,3.80667,17134
50.43122,4.44243,17135
50.43385,3.79055,17136
50.66919,3.61866,17137
50.62916,3.77505,17138
50.48867,4.20491,17139
50.04627,4.30895,17140
50.50262,3.97839,17141
50.44682,3.95099,17142
50.45482,4.09049,17143
50.72907,3.68475,17144
50.47619,4.49262,17145
50.45162,4.52986,17146
50.02454,4.18052,17147
50.44822,4.36563,17148
50.73049,3.20829,17149
50.34143,4.27353,17150
50.51332,3.59176,17151
50.61955,3.70601,17152
50.45534,4.3624,17153
50.7789,3.01563,17154
50.48508,4.31597,17155
50.31923,4.2255,17156
50.04638,4.43097,17157
50.45084,4.0996,17158
50.59164,3.61769,17159
50.54569,3.38485,17160
50.41291,3.81726,17161
50.41225,3.85095,17162
50.49587,3.66834,17163
50.40111,3.84268,17164
50.34013,4.2971,17165
50.49207,3.66372,17166
50.47317,4.18365,17167
50.45021,4.26218,17168
50.62755,3.80354,17169
50.75342,2.95099,17170
50.4778,4.21243,17171
50.60108,3.61921,17172
50.61538,3.39379,17173
50.45722,4.24569,17174
50.47695,4.22438,17175
50.44953,4.36624,17176
50.73211,3.87463,17177
50.61029,4.14083,17178
50.46141,4.38721,17179
50.38468,3.75156,17180
50.56354,4.13238,17181
50.55675,3.90062,17182
50.41769,4.38898,17183
50.47967,4.20615,17184
50.7947,2.96173,17185
50.44223,3.9501,17186
50.74079,3.21532,17187
50.77925,3.02328,17188
50.41916,4.43951,17189
50.77278,3.004,17190
50.46201,4.42897,17191
50.39578,4.40261,17192
50.44097,4.40574,17193
50.63133,3.3578,17194
50.38473,4.46371,17195
50.55587,3.44987,17196
50.4903,3.96877,17197
50.41997,4.51164,17198
50.44729,4.38106,17199
50.41924,4.42591,17200
50.69041,3.60652,17201
50.4827,4.14816,17202
50.41485,4.21643,17203
50.46113,3.80841,17204
50.40547,3.87295,17205
50.71519,3.83177,17206
50.43093,4.51918,17207
50.41239,4.8586,17208
50.45224,3.94346,17209
50.48863,4.16139,17210
50.75321,3.66858,17211
50.74054,3.19039,17212
50.48997,4.15605,17213
50.53375,3.9375,17214
50.49484,4.20308,17215
50.74671,3.2012,17216
50.3884,4.43727,17217
50.47911,4.18586,17218
50.41727,4.16607,17219
50.7209,3.31131,17220
50.45708,4.07787,17221
50.33794,4.22038,17222
50.3997,4.44739,17223
50.4636,3.77798,17224
50.75561,3.20201,17225
50.40706,4.49816,17226
50.60702,3.39369,17227
50.56222,3.47595,17228
50.41096,4.44106,17229
50.38897,4.08792,17230
50.45921,4.5582,17231
50.41771,4.42762,17232
50.70372,3.26824,17233
50.5997,3.85227,17234
50.39525,4.42956,17235
50.46338,4.4085,17236
50.46983,4.18984,17237
50.45502,3.8701,17238
50.4782,3.9474,17239
50.00219,4.15913,17240
50.42262,4.12207,17241
50.31382,4.2282,17242
50.4684,4.46651,17243
50.42082,4.38206,17244
50.17681,4.22868,17245
50.56516,3.55702,17246
50.47075,4.17858,17247
50.4237,4.47879,17248
50.74222,3.20351,17249
50.65289,3.70535,17250
50.40895,3.85831,17251
50.77943,3.01522,17252
50.40875,4.51211,17253
50.42073,4.44751,17254
50.38563,3.71991,17255
50.42323,4.41174,17256
50.43154,4.45978,17257
50.31413,4.11455,17258
50.41018,4.39154,17259
50.62417,4.10298,17260
50.48317,4.5468,17261
50.43357,3.83508,17262
50.44346,4.44148,17263
50.40951,4.5691,17264
50.43082,4.41368,17265
50.54895,3.73492,17266
50.27639,4.27659,17267
50.5705,3.44577,17268
50.57124,4.07863,17269
50.61305,3.38585,17270
50.46052,4.56434,17271
50.37611,4.52238,17272
50.43166,4.54737,17273
50.43476,4.48938,17274
50.45075,3.94942,17275
50.63693,3.57269,17276
50.40751,3.89099,17277
50.39379,4.44879,17278
50.36874,4.36854,17279
50.39667,4.43265,17280
50.60692,3.84963,17281
50.44691,3.94702,17282
50.44325,3.84396,17283
50.43427,3.88878,17284
50.45095,3.93691,17285
50.4532,4.24267,17286
50.42429,3.85573,17287
50.42037,4.17398,17288
50.59738,4.11603,17289
50.38019,4.43627,17290
50.5858,4.07023,17291
50.40931,4.45004,17292
50.52392,4.55827,17293
50.41402,4.43149,17294
50.4218,3.99068,17295
50.48689,4.08671,17296
50.40772,4.16427,17297
50.39885,3.78042,17298
50.70618,3.26511,17299
50.33279,4.35631,17300
50.4404,3.8647,17301
50.55388,4.31173,17302
50.4369,3.86143,17303
50.44378,4.41646,17304
50.41128,4.17659,17305
50.40562,4.4387,17306
50.39786,3.79197,17307
50.39049,4.43534,17308
50.46949,3.83995,17309
50.43654,3.83864,17310
50.42996,3.76735,17311
50.55456,3.80538,17312
50.4161,4.32917,17313
50.43595,4.39765,17314
50.45553,3.94686,17315
50.49811,4.17468,17316
50.46097,4.36368,17317
50.46004,4.20894,17318
50.4611,4.56502,17319
50.4248,3.73913,17320
50.4342,3.89287,17321
50.72141,3.18391,17322
50.39675,4.4263,17323
50.45474,4.21379,17324
50.48005,4.19896,17325
50.45115,3.8898,17326
50.59735,3.38827,17327
50.42259,4.47951,17328
50.33903,4.2896,17329
50.34036,4.29376,17330
50.46093,4.58934,17331
50.49936,4.22664,17332
50.44412,3.88664,17333
50.3849,4.43451,17334
50.40705,4.47337,17335
50.46424,4.33879,17336
50.21937,4.53256,17337
50.45665,4.0994,17338
50.41548,4.16776,17339
50.47284,3.85011,17340
50.39562,4.405,17341
50.60132,3.62277,17342
50.46858,4.20634,17343
50.55023,4.62513,17344
50.39175,4.45595,17345
50.50524,3.94866,17346
50.4218,4.44668,17347
50.72635,3.31249,17348
50.71462,3.58179,17349
50.60432,3.3901,17350
50.61176,4.13823,17351
50.4795,4.24767,17352
50.61967,4.15131,17353
50.38967,4.4602,17354
50.48983,4.15032,17355
50.40373,4.4285,17356
50.32931,4.47813,17357
50.42444,4.40358,17358
50.46716,4.34638,17359
50.42838,4.095,17360
50.38811,4.46013,17361
50.59228,3.94207,17362
50.4384,4.31759,17363
50.5697,4.00797,17364
50.42154,3.84004,17365
50.42242,3.80144,17366
50.74719,2.93824,17367
50.60993,3.37703,17368
50.7571,3.18539,17369
50.69778,4.04726,17370
50.4192,4.47949,17371
50.36694,4.43446,17372
50.38379,4.55488,17373
50.57146,4.06726,17374
50.38985,4.43067,17375
50.59851,3.38341,17376
50.39917,4.42585,17377
50.44883,4.49678,17378
50.72192,3.2312,17379
50.41618,3.83381,17380
50.74104,3.20111,17381
50.52088,3.9178,17382
50.4868,4.14144,17383
50.49414,4.16419,17384
50.33684,4.21274,17385
50.70371,3.27162,17386
50.60396,4.13145,17387
50.47011,3.77179,17388
50.43302,4.08218,17389
50.44994,3.81469,17390
50.44797,4.15143,17391
50.70749,3.83961,17392
50.44867,3.93604,17393
50.66043,3.99739,17394
50.65074,3.92665,17395
50.71204,3.24727,17396
50.40206,4.42943,17397
50.45631,4.37364,17398
50.55127,4.05156,17399
50.49858,4.22508,17400
50.40566,4.43696,17401
50.56362,3.76923,17402
50.50986,3.94974,17403
50.35612,3.77219,17404
50.44713,4.3842,17405
50.46751,4.12487,17406
50.46646,4.29222,17407
50.38578,4.46297,17408
50.39177,4.5162,17409
50.70871,3.8413,17410
50.48351,4.14975,17411
50.40814,4.44558,17412
50.52296,4.47919,17413
50.09501,4.51134,17414
50.02794,4.34536,17415
50.45063,4.2633,17416
50.49152,5.07619,17417
50.43707,3.83364,17418
50.40025,4.43943,17419
50.40698,4.32225,17420
50.54131,4.45532,17421
50.47372,4.35774,17422
50.7198,2.88345,17423
50.42766,4.35226,17424
50.48025,3.82581,17425
50.43929,3.86598,17426
50.52436,3.60112,17427
50.56756,3.44748,17428
50.69438,3.79559,17429
50.58248,4.07127,17430
50.44795,3.886,17431
50.41352,3.79991,17432
49.62131,5.71581,17433
50.56933,3.44568,17434
50.61685,3.54915,17435
50.61887,3.77077,17436
50.47077,4.19938,17437
50.32751,4.53816,17438
50.40286,3.82994,17439
50.37036,4.10913,17440
50.49675,3.83267,17441
50.61076,4.13789,17442
50.5649,3.45706,17443
50.70951,3.45635,17444
50.4742,4.17787,17445
50.5281,4.15306,17446
50.73289,3.12918,17447
50.72648,3.30293,17448
50.42369,4.47879,17449
50.46235,4.3704,17450
50.47834,4.21707,17451
50.43163,3.83825,17452
50.43139,3.8056,17453
50.38561,4.43473,17454
50.4758,4.23913,17455
50.44167,4.38565,17456
50.36268,4.35703,17457
50.53908,3.34855,17458
50.61453,3.77788,17459
50.7445,3.50362,17460
50.4753,3.95383,17461
50.61843,3.39774,17462
50.55535,3.30616,17463
50.33651,4.30535,17464
50.49928,4.22798,17465
50.41131,3.8487,17466
50.50152,4.20756,17467
50.60843,3.39406,17468
50.50728,4.35542,17469
50.55767,4.30827,17470
50.60511,3.37453,17471
50.72145,3.20694,17472
50.472,4.14725,17473
50.4652,3.92894,17474
50.34369,3.97051,17475
50.43615,4.4749,17476
50.50972,3.59298,17477
50.46002,4.03263,17478
50.4779,4.82174,17479
50.38244,4.19505,17480
50.56589,4.23528,17481
50.37055,4.33545,17482
50.45806,4.32984,17483
50.74093,3.20261,17484
50.59494,3.59078,17485
50.48626,4.55689,17486
50.59885,3.37518,17487
50.54447,3.44589,17488
50.42688,4.47222,17489
50.47521,3.89786,17490
50.50159,4.11473,17491
50.46838,3.95721,17492
50.41771,4.16641,17493
50.48314,4.14667,17494
50.71325,3.28786,17495
50.73038,3.25526,17496
49.96136,4.37111,17497
50.41255,4.16526,17498
50.42667,4.48026,17499
50.46884,4.8522,17500
50.6052,3.38259,17501
50.44679,4.14953,17502
50.40642,4.44448,17503
50.40938,4.39628,17504
50.41036,4.16653,17505
50.47249,4.12337,17506
50.39,4.686,17507
50.63969,3.79177,17508
50.41224,4.43293,17509
50.4567,3.95802,17510
50.72381,3.82573,17511
50.60719,4.13762,17512
50.37725,4.38069,17513
50.47345,4.36946,17514
50.59913,3.38904,17515
50.48304,3.83796,17516
50.43118,4.09199,17517
50.33466,4.6107,17518
50.51017,4.00694,17519
50.51026,3.92601,17520
50.45173,3.88465,17521
50.63391,3.36842,17522
50.4631,4.87015,17523
50.46642,4.56137,17524
50.38141,4.45927,17525
50.50441,3.7482,17526
50.55287,3.87844,17527
50.46551,3.97773,17528
50.42671,4.466,17529
50.50676,3.74976,17530
50.44782,3.81704,17531
50.59059,3.8206,17532
50.45183,4.53397,17533
50.47557,4.52466,17534
50.52524,4.26206,17535
50.58487,3.55732,17536
50.45444,4.23524,17537
50.45049,3.93598,17538
50.74161,3.72409,17539
50.43268,5.07517,17540
50.5149,3.65321,17541
50.57392,4.08822,17542
50.69218,4.02934,17543
50.60424,3.39864,17544
50.40012,4.2714,17545
50.47935,5.84982,17546
50.50909,3.59186,17547
50.45464,4.16257,17548
50.47661,4.06254,17549
50.61547,3.39664,17550
50.43269,3.8331,17551
50.56503,4.16212,17552
50.46355,4.27687,17553
50.42917,3.83292,17554
50.63867,5.58366,17555
50.40578,3.75511,17556
50.38298,4.51842,17557
50.40337,4.45161,17558
50.51171,3.59255,17559
50.603,3.81518,17560
50.42782,4.46669,17561
50.44658,4.58937,17562
50.47073,4.43349,17563
50.42611,4.19125,17564
50.44957,3.90824,17565
50.525,4.26258,17566
50.4088,3.82157,17567
49.97438,4.20633,17568
50.46792,4.20615,17569
50.44836,3.94136,17570
50.48764,4.49212,17571
50.43266,3.92595,17572
50.45022,3.95288,17573
50.37893,4.86702,17574
50.42001,3.9445,17575
50.39574,4.44626,17576
50.44491,3.92428,17577
50.57346,4.06033,17578
50.41191,3.80968,17579
50.44492,4.45158,17580
50.44015,4.88732,17581
50.39183,3.87508,17582
50.39441,4.44533,17583
50.45094,3.94945,17584
50.46287,4.2333,17585
50.58822,4.05919,17586
50.52008,4.48036,17587
50.39803,4.26575,17588
50.58688,3.80956,17589
50.3929,4.53937,17590
50.44727,3.87847,17591
50.51326,3.57712,17592
50.39398,4.08906,17593
50.48349,4.17639,17594
50.40289,4.47212,17595
50.48705,4.15677,17596
50.45517,4.1426,17597
50.71883,3.84234,17598
50.60001,3.62392,17599
50.49464,4.28598,17600
50.47822,4.19365,17601
50.48234,4.00488,17602
50.46202,4.21456,17603
50.44863,3.81477,17604
50.74726,3.18915,17605
50.43359,4.5182,17606
50.45462,4.34119,17607
50.74889,3.21647,17608
50.45252,4.38009,17609
50.4338,4.47535,17610
50.48883,4.45409,17611
50.45283,4.23854,17612
50.39878,3.5999,17613
50.52562,4.15231,17614
50.61424,3.79636,17615
50.4294,3.7406,17616
50.49379,5.10873,17617
50.44492,3.86682,17618
50.57453,4.06328,17619
50.67394,3.9348,17620
50.59935,3.61579,17621
50.44274,4.40873,17622
50.46079,4.23751,17623
50.41162,3.83753,17624
50.44574,4.42699,17625
50.41492,3.84406,17626
50.40194,3.82395,17627
50.20611,4.22519,17628
50.73552,3.20361,17629
50.60318,3.39629,17630
50.72683,3.30178,17631
50.61042,4.14238,17632
50.58368,3.54509,17633
50.49553,4.24133,17634
50.45052,4.47654,17635
50.42187,4.18176,17636
50.36537,3.89316,17637
50.39171,4.41017,17638
50.40285,3.8338,17639
50.56685,3.45379,17640
50.45271,3.95656,17641
50.7479,3.1997,17642
50.45757,4.36,17643
50.72552,3.39207,17644
50.42672,4.46164,17645
50.45777,4.46936,17646
50.60751,4.1385,17647
50.39009,4.39046,17648
50.50481,4.48074,17649
50.40642,3.89305,17650
50.40165,4.51525,17651
50.25727,4.30593,17652
50.34839,4.50451,17653
50.40466,3.87775,17654
50.55186,3.33966,17655
50.67983,3.30579,17656
50.46667,4.38948,17657
50.60963,3.8553,17658
50.42606,4.45453,17659
50.55608,3.90189,17660
50.43707,4.44454,17661
50.35326,4.215,17662
50.61041,4.14247,17663
