potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
3059,2,"[1.005502315200537, 0.3504437127152093]",50.69191919191919,3.6818181818181817,"[8849, 10929]","[50.68323, 50.69242]","[3.68577, 3.68673]","[5527, 5527]","[2.2639634195492624, 2.7852066542656297]","[50.6750272, 50.6750272]","[3.7151781, 3.7151781]",Wallonia
8311,2,"[0.978469231049578, 1.1056525429467483]",49.72222222222222,5.7696969696969695,"[22842, 23439]","[49.72086, 49.72029]","[5.75625, 5.75461]","[3015, 3015]","[2.1612940611137685, 2.1715849443998643]","[49.7041814, 49.7041814]","[5.7716856, 5.7716856]",Wallonia
4767,2,"[0.068407869353226, 0.0284094742364299]",50.85353535353536,4.351515151515152,"[27435, 31049]","[50.85324, 50.853279861]","[4.35237, 4.3515150749]","[8774, 4957]","[0.0708219825111259, 0.1179928165983744]","[50.8529732, 50.8542944]","[4.3532861, 4.3520077]",Brussels
2858,2,"[0.8091920748931368, 0.7382271567386839]",50.67171717171717,3.603030303030303,"[9656, 10545]","[50.67459, 50.67528]","[3.59248, 3.61187]","[8704, 1390]","[1.841112185073932, 0.8147226926847726]","[50.6607801, 50.6699339]","[3.6068918, 3.6197759]",Wallonia
4150,2,"[0.7579775424759208, 0.5627395174737345]",50.51010101010101,4.115151515151515,"[13003, 14382]","[50.51229, 50.5111]","[4.105, 4.10735]","[2226, 2226]","[1.0311236228887843, 0.8205839352703639]","[50.5074125, 50.5074125]","[4.1174016, 4.1174016]",Wallonia
4156,2,"[1.50471692917225, 1.1696065644783358]",50.631313131313135,4.115151515151515,"[7405, 13421]","[50.63791, 50.62417]","[4.13378, 4.10298]","[1283, 1282]","[2.1697648711327253, 1.830007403763913]","[50.6184885, 50.6125212]","[4.1367581, 4.1213033]",Wallonia
4231,2,"[1.2296992975528185, 1.2301939130751032]",50.12626262626263,4.154545454545454,"[12425, 13621]","[50.13384, 50.13586]","[4.14198, 4.14596]","[3236, 3236]","[4.65863165283107, 4.310825014783482]","[50.16762139999999, 50.16762139999999]","[4.1806538, 4.1806538]",Hauts-de-France
4248,2,"[0.2580065488012549, 0.715303017798594]",50.46969696969697,4.154545454545454,"[10605, 12586]","[50.46994, 50.46938]","[4.15092, 4.16464]","[8110, 8110]","[0.3688371068467985, 0.7726559318333543]","[50.4722333, 50.4722333]","[4.1546854, 4.1546854]",Wallonia
8542,2,"[0.9492753426633496, 0.7952469947069415]",50.34848484848485,5.848484848484849,"[15086, 19082]","[50.35302, 50.34924]","[5.85982, 5.85963]","[2868, 2868]","[1.0846035027531633, 1.201079030542316]","[50.3542854, 50.3542854]","[5.8446618, 5.8446618]",Wallonia
8539,2,"[0.9923261397410746, 1.4138103345944888]",50.28787878787879,5.848484848484849,"[22899, 23123]","[50.28804, 50.2897]","[5.86245, 5.86818]","[7099, 7099]","[1.8965193605870392, 2.265942463748757]","[50.27294, 50.27294]","[5.85004, 5.85004]",Wallonia
4327,2,"[1.7010004721801208, 1.2847695161992403]",50.04545454545455,4.193939393939394,"[9728, 13787]","[50.05521, 50.04954]","[4.21229, 4.21077]","[2936, 2936]","[3.590460593865593, 3.0647541152198707]","[50.031015, 50.031015]","[4.1789941, 4.1789941]",Wallonia
8537,2,"[1.2158810024635258, 1.1748066822768275]",50.24747474747475,5.848484848484849,"[22795, 22812]","[50.24678, 50.25022]","[5.83142, 5.83253]","[3053, 1579]","[2.5338197167097434, 2.2327880593468135]","[50.2259939, 50.2624762]","[5.8460189, 5.8574077]",Wallonia
4339,2,"[0.6498720358163306, 0.8079070682079924]",50.28787878787879,4.193939393939394,"[9211, 10961]","[50.28376, 50.28153]","[4.18745, 4.18841]","[2579, 2579]","[3.22565772145472, 3.4582002026529235]","[50.3054417, 50.3054417]","[4.1572821, 4.1572821]",Wallonia
4342,2,"[1.3989608706301395, 0.9182942889545842]",50.34848484848485,4.193939393939394,"[10349, 11346]","[50.35722, 50.34883]","[4.20813, 4.20687]","[3241, 3241]","[1.524536329651363, 1.7356268161258204]","[50.3550049, 50.3550049]","[4.229337, 4.229337]",Wallonia
8507,2,"[1.0897691481026115, 1.366519693394805]",49.64141414141414,5.848484848484849,"[23259, 23596]","[49.65114, 49.63767]","[5.84662, 5.83041]","[7249, 6429]","[1.525369541423202, 1.5251392024696009]","[49.6581121, 49.650364]","[5.8648687, 5.8223872]",Wallonia
8733,2,"[1.244472147042702, 0.6599338001527778]",50.166666666666664,5.927272727272728,"[23870, 24080]","[50.16044, 50.1611]","[5.94179, 5.92406]","[6001, 6001]","[3.290890082710161, 3.218101747418641]","[50.1894824, 50.1894824]","[5.9328963, 5.9328963]",Wallonia
3743,2,"[0.9161327571661008, 1.397692610329773]",50.36868686868687,3.957575757575758,"[8351, 9251]","[50.36113, 50.36206]","[3.95243, 3.97432]","[11537, 7916]","[1.3572837034168237, 2.1486995430022184]","[50.3538254, 50.3806417]","[3.9371016, 3.9660049]",Wallonia
8737,2,"[0.6850316054837942, 0.5399326152364708]",50.24747474747475,5.927272727272728,"[23203, 23307]","[50.24288, 50.24323]","[5.93369, 5.93096]","[5999, 5999]","[2.2361354438860217, 2.18845008731462]","[50.2250817, 50.2250817]","[5.919055, 5.919055]",Wallonia
8479,2,"[0.4509335681660213, 0.7115512761308851]",51.0959595959596,5.8090909090909095,"[20360, 22099]","[51.09898, 51.10234]","[5.8134, 5.80987]","[9888, 9888]","[1.3178718842245296, 1.3035622425112234]","[51.0945809, 51.0945809]","[5.7958759, 5.7958759]",Limburg
8459,2,"[0.652539982410999, 1.1166682104016523]",50.69191919191919,5.8090909090909095,"[19045, 22428]","[50.69317, 50.68515]","[5.80004, 5.8208]","[4574, 2834]","[1.6027637044462426, 1.1598510591130324]","[50.7027488, 50.68891199999999]","[5.7830355, 5.836155799999999]",Wallonia
4436,2,"[0.6401287075392391, 0.5959194696048172]",50.22727272727273,4.233333333333333,"[11725, 14371]","[50.22586, 50.232]","[4.22461, 4.23728]","[6791, 6784]","[1.0954402359043245, 0.5993637101818209]","[50.2355999, 50.2372385]","[4.2269218, 4.2352948]",Wallonia
8455,2,"[1.11782632373638, 1.0018388729537042]",50.611111111111114,5.8090909090909095,"[17432, 17765]","[50.61101, 50.61249]","[5.79325, 5.79506]","[6441, 6440]","[1.317760704042582, 1.2017416453458696]","[50.6067853, 50.6221081]","[5.8106974, 5.8028283]",Wallonia
4151,2,"[1.5231385235249637, 1.5040902495658774]",50.53030303030303,4.115151515151515,"[12905, 14384]","[50.53836, 50.5236]","[4.13258, 4.09667]","[1739, 2226]","[2.750079145943813, 2.321327755540339]","[50.55261, 50.5074125]","[4.10077, 4.1174016]",Wallonia
4145,2,"[0.988511296588471, 0.798498999366278]",50.40909090909091,4.115151515151515,"[8742, 9184]","[50.41585, 50.40987]","[4.10609, 4.10395]","[4887, 2224]","[1.1361643241136927, 0.820800783612993]","[50.4254309, 50.4027256]","[4.1116632, 4.1068627]",Wallonia
3659,2,"[0.8594065288188651, 0.7829690837491265]",50.69191919191919,3.9181818181818184,"[11016, 11941]","[50.68786, 50.69536]","[3.9078, 3.92788]","[1895, 5358]","[2.457917362055317, 1.2749538231289843]","[50.6740012, 50.7068251]","[3.9349772, 3.9276615]",Wallonia
4144,2,"[1.231269497856197, 0.6877170117929755]",50.388888888888886,4.115151515151515,"[11880, 14347]","[50.39001, 50.3828]","[4.13243, 4.11345]","[2224, 8706]","[2.2986071697266715, 1.7423611318657226]","[50.4027256, 50.3946926]","[4.1068627, 4.0974475]",Wallonia
3848,2,"[1.009850733199115, 0.6134351351390058]",50.46969696969697,3.996969696969697,"[9247, 9334]","[50.46123, 50.4674]","[4.00213, 4.00485]","[8063, 10782]","[1.058900499556957, 0.8808109041343454]","[50.45791, 50.4704276]","[3.98811, 3.9933497]",Wallonia
3852,2,"[1.3021088585705665, 0.643710420348005]",50.55050505050505,3.996969696969697,"[11724, 23879]","[50.54336, 50.55057]","[4.01157, 4.00608]","[6406, 6407]","[1.4269144009937549, 0.9167217577735072]","[50.546302, 50.5576219]","[4.0312258, 4.0128018]",Wallonia
3853,2,"[0.2190116319688299, 0.2608361897468315]",50.57070707070707,3.996969696969697,"[11000, 13442]","[50.57043, 50.57151]","[4.00004, 4.00044]","[3452, 3452]","[0.3732511621146115, 0.4844484561610517]","[50.5672076, 50.5672076]","[4.0015201, 4.0015201]",Wallonia
3854,2,"[1.1775722461056517, 0.3611212698999959]",50.59090909090909,3.996969696969697,"[10128, 11985]","[50.60081, 50.59116]","[4.00289, 4.00207]","[3451, 3451]","[1.263991960107739, 0.3809238887384284]","[50.5900873, 50.5900873]","[3.9969453, 3.9969453]",Wallonia
3944,2,"[0.9698993368874804, 1.1608950373865072]",50.388888888888886,4.036363636363637,"[10927, 14066]","[50.38256, 50.37985]","[4.02695, 4.02817]","[2204, 2204]","[2.1692974231519173, 2.1994342111985845]","[50.388398, 50.388398]","[4.0561445, 4.0561445]",Wallonia
3947,2,"[0.4347573538155286, 0.628428830147839]",50.44949494949495,4.036363636363637,"[14340, 25499]","[50.4482, 50.45505]","[4.03057, 4.03473]","[3183, 3183]","[1.4312487748709437, 0.8361506237927965]","[50.4562046, 50.4562046]","[4.0464008, 4.0464008]",Wallonia
3844,2,"[0.9531224913616252, 0.6138605560330103]",50.388888888888886,3.996969696969697,"[8431, 11922]","[50.39498, 50.38391]","[3.98751, 4.00071]","[7916, 7916]","[2.206005046008348, 2.487449700660087]","[50.3806417, 50.3806417]","[3.9660049, 3.9660049]",Wallonia
3955,2,"[0.5370162490256952, 0.7130378800277624]",50.611111111111114,4.036363636363637,"[14153, 15652]","[50.60884, 50.60845]","[4.04308, 4.02717]","[1159, 3451]","[3.0913702549535076, 2.952946028788332]","[50.5900514, 50.5900873]","[4.0753635, 3.9969453]",Wallonia
3958,2,"[0.1765027146958134, 0.3832725397376588]",50.67171717171717,4.036363636363637,"[12131, 13240]","[50.6702, 50.67023]","[4.0371, 4.04127]","[1924, 2244]","[1.7188775152307376, 1.7759900986883506]","[50.6852106, 50.6542613]","[4.031272, 4.0417714]",Wallonia
4044,2,"[0.3825942976641833, 0.3440221252995832]",50.388888888888886,4.075757575757576,"[11100, 11165]","[50.38572, 50.38583]","[4.07786, 4.07503]","[3340, 3340]","[0.4182370441447468, 0.600384970532596]","[50.3836264, 50.3836264]","[4.0827606, 4.0827606]",Wallonia
4046,2,"[0.6176388174690344, 0.6455621691721977]",50.42929292929293,4.075757575757576,"[9038, 9895]","[50.42809, 50.42841]","[4.08427, 4.06675]","[3296, 3296]","[0.6268227274406993, 1.63492445168352]","[50.4329729, 50.4329729]","[4.088692, 4.088692]",Wallonia
8653,2,"[0.4878256121239145, 0.6709220647100403]",50.57070707070707,5.887878787878789,"[18749, 24745]","[50.57453, 50.57178]","[5.88449, 5.87853]","[3418, 7115]","[0.8154362582222404, 0.8915811518392568]","[50.5801945, 50.5736858]","[5.8918242, 5.8662667]",Wallonia
4049,2,"[0.4325654603881825, 0.8803426670788654]",50.48989898989899,4.075757575757576,"[9070, 12811]","[50.49266, 50.49722]","[4.07145, 4.07102]","[12059, 12059]","[1.3651529856255922, 1.646875187854674]","[50.4881056, 50.4881056]","[4.0893704, 4.0893704]",Wallonia
4050,2,"[0.5369803152265472, 0.577355180693818]",50.51010101010101,4.075757575757576,"[10563, 12162]","[50.50606, 50.51161]","[4.0716, 4.08357]","[5161, 5161]","[1.624037252960995, 2.179088232753084]","[50.5147604, 50.5147604]","[4.0531531, 4.0531531]",Wallonia
4140,2,"[0.6739943191790719, 0.2397765521356295]",50.30808080808081,4.115151515151515,"[13420, 23985]","[50.31413, 50.31001]","[4.11455, 4.11666]","[9178, 9178]","[0.7798901856686583, 0.3599574524372396]","[50.3085344, 50.3085344]","[4.1211716, 4.1211716]",Wallonia
8556,2,"[0.7583019368709566, 0.6452558046387794]",50.631313131313135,5.848484848484849,"[18825, 19241]","[50.63261, 50.6325]","[5.85904, 5.85744]","[4096, 4096]","[0.9032308346469096, 0.7951341153299226]","[50.6294595, 50.6294595]","[5.8472365, 5.8472365]",Wallonia
4142,2,"[0.6786451504718753, 0.1861674639767172]",50.34848484848485,4.115151515151515,"[12707, 12766]","[50.3427, 50.34975]","[4.1182, 4.11687]","[4807, 4807]","[1.0361578974918932, 0.2477707837518381]","[50.3519782, 50.3519782]","[4.1168452, 4.1168452]",Wallonia
8454,2,"[0.6822886083312225, 1.0314486873009818]",50.59090909090909,5.8090909090909095,"[18273, 19285]","[50.58645, 50.5892]","[5.81573, 5.7947299999999995]","[9374, 10774]","[0.6860268329002531, 1.2243484104464513]","[50.5807063, 50.5792565]","[5.8192775, 5.7872818]",Wallonia
3658,2,"[0.6677990722649647, 1.097976697365698]",50.67171717171717,3.9181818181818184,"[13916, 14101]","[50.67628, 50.6674]","[3.91202, 3.90417]","[1895, 1895]","[1.6374284389530251, 2.2917939598421566]","[50.6740012, 50.6740012]","[3.9349772, 3.9349772]",Wallonia
8344,2,"[0.8240779843531972, 0.8557901315467876]",50.388888888888886,5.7696969696969695,"[16495, 16585]","[50.3963, 50.38207]","[5.7697, 5.7641]","[8801, 8801]","[1.2105884712792387, 1.7355465719400298]","[50.3958608, 50.3958608]","[5.7526355, 5.7526355]",Wallonia
4627,2,"[0.8258772994671877, 1.1224721651396408]",50.04545454545455,4.3121212121212125,"[11863, 12896]","[50.05154, 50.04578]","[4.30549, 4.29641]","[7090, 7764]","[0.8346402399815551, 1.2484130012645374]","[50.0493018, 50.0459156]","[4.3166479, 4.3138919]",Wallonia
4654,2,"[0.1025760616295292, 0.2712205680086284]",50.59090909090909,4.3121212121212125,"[6903, 7633]","[50.59149, 50.59135]","[4.31325, 4.3159]","[9846, 4704]","[0.2387585363258738, 0.3022013253205279]","[50.5936372, 50.5936648]","[4.3132413, 4.3181432]",Wallonia
4655,2,"[0.9207838348919654, 1.043741834363323]",50.611111111111114,4.3121212121212125,"[7099, 7712]","[50.615, 50.61588]","[4.3006, 4.29938]","[10404, 1684]","[1.6107986534507257, 1.6581026395637295]","[50.60069, 50.6206137]","[4.29705, 4.3216664]",Wallonia
4664,2,"[0.0706335670035324, 0.2534609088839404]",50.792929292929294,4.3121212121212125,"[27383, 28052]","[50.79272, 50.79507]","[4.31307, 4.31336]","[4671, 11063]","[0.4139346362794928, 0.3521860502180046]","[50.7914531, 50.7981358]","[4.3186074, 4.3121017]",Flanders
3648,2,"[0.0979014607238467, 0.0928643767216444]",50.46969696969697,3.9181818181818184,"[10435, 12603]","[50.46992, 50.46926]","[3.91952, 3.9193]","[1564, 1566]","[0.1633707215811557, 0.1870397320600016]","[50.4705841, 50.4677411]","[3.9174609, 3.9204355]",Wallonia
4667,2,"[0.1153122240557854, 0.0495797492369075]",50.85353535353536,4.3121212121212125,"[31207, 31431]","[50.853428913, 50.853896954]","[4.3104872164, 4.3117079805]","[2841, 4430]","[0.1196453703707048, 0.1006057495083032]","[50.853206, 50.8542632]","[4.3088198, 4.3130185]",Brussels
4670,2,"[0.7809795666521366, 0.0701851640841673]",50.91414141414141,4.3121212121212125,"[27616, 29422]","[50.91866, 50.91423]","[4.32065, 4.31113]","[13131, 13131]","[0.8384090915864483, 0.4116534954903844]","[50.9176288, 50.9176288]","[4.3088023, 4.3088023]",Flanders
8357,2,"[0.4851117204616433, 0.2570915406514125]",50.65151515151515,5.7696969696969695,"[15407, 19156]","[50.65587, 50.6537]","[5.77011, 5.77089]","[1514, 1514]","[0.7756296958508527, 0.5709935245935462]","[50.6491594, 50.6491594]","[5.7671074, 5.7671074]",Wallonia
4685,2,"[0.2585349111046655, 0.7397891896206983]",51.21717171717171,4.3121212121212125,"[1816, 4192]","[51.21672, 51.21353]","[4.30848, 4.32101]","[8813, 8813]","[1.0209835596675565, 0.7452973639928206]","[51.2202012, 51.2202012]","[4.3220449, 4.3220449]",Flanders
4691,2,"[0.3527759810736119, 0.510876151681098]",51.33838383838384,4.3121212121212125,"[2317, 6535]","[51.34092, 51.3428]","[4.30907, 4.31415]","[11562, 6268]","[0.881703337490887, 0.528885272616822]","[51.34183059999999, 51.3420802]","[4.2964605, 4.3216766]",Flanders
8349,2,"[0.3711425436044432, 0.8219858224436103]",50.48989898989899,5.7696969696969695,"[15726, 18270]","[50.48664, 50.48669]","[5.77083, 5.75923]","[2561, 2561]","[1.0053007740992377, 1.630423218826295]","[50.4793058, 50.4793058]","[5.7791381, 5.7791381]",Wallonia
4732,2,"[0.3461168528623875, 0.477595405940255]",50.14646464646464,4.351515151515152,"[9975, 13033]","[50.1489, 50.14818]","[4.34849, 4.35766]","[1400, 1400]","[1.5363300290059891, 2.1873589700772738]","[50.152973, 50.152973]","[4.3278857, 4.3278857]",Wallonia
4740,2,"[1.1333588711070346, 1.1269455098023462]",50.30808080808081,4.351515151515152,"[9089, 10734]","[50.31097, 50.31156]","[4.33621, 4.33661]","[2986, 2986]","[1.740054182088374, 1.8104921318810208]","[50.2979127, 50.2979127]","[4.3227064, 4.3227064]",Wallonia
3645,2,"[0.8443243327580539, 0.3485845806403903]",50.40909090909091,3.9181818181818184,"[8480, 13191]","[50.41352, 50.40991]","[3.92786, 3.92293]","[13108, 13108]","[0.8594785937417836, 0.3792297071891979]","[50.4093451, 50.4093451]","[3.9176524, 3.9176524]",Wallonia
3644,2,"[1.2883635780727367, 0.4684030019110116]",50.388888888888886,3.9181818181818184,"[10188, 14214]","[50.38259, 50.38717]","[3.90293, 3.91215]","[13564, 13564]","[1.3548298831134125, 0.8265322570345001]","[50.3832078, 50.3832078]","[3.9220134, 3.9220134]",Wallonia
4750,2,"[1.0755285613048229, 0.5301884294902264]",50.51010101010101,4.351515151515152,"[9369, 12629]","[50.51645, 50.51425]","[4.34004, 4.35521]","[932, 929]","[1.5203767956501546, 0.5360536447855868]","[50.5097244, 50.5120243]","[4.3587608, 4.3619348]",Wallonia
8345,2,"[0.9661769164590034, 0.1737812234713636]",50.40909090909091,5.7696969696969695,"[14562, 18905]","[50.41494, 50.40758]","[5.77978, 5.76907]","[8801, 8801]","[2.8638383701831693, 1.747823331918386]","[50.3958608, 50.3958608]","[5.7526355, 5.7526355]",Wallonia
4755,2,"[1.3516940672187563, 0.3234350150674303]",50.611111111111114,4.351515151515152,"[7294, 7583]","[50.61216, 50.61397]","[4.3706, 4.35236]","[6322, 10237]","[1.6389783102927789, 0.8491420132576265]","[50.5978747, 50.6177447]","[4.3648779, 4.3418979]",Wallonia
4645,2,"[0.2023832081809432, 0.2061589913976568]",50.40909090909091,4.3121212121212125,"[8564, 9068]","[50.40753, 50.40724]","[4.31359, 4.31229]","[1715, 1715]","[0.3335291307109055, 0.236352654150502]","[50.4067659, 50.4067659]","[4.3090389, 4.3090389]",Wallonia
8400,2,"[1.0925730711104398, 1.405208962684257]",49.5,5.8090909090909095,"[23016, 23915]","[49.49314, 49.5012]","[5.79826, 5.78972]","[2682, 2682]","[6.975074927267649, 6.295789738276538]","[49.5541963, 49.5541963]","[5.8204228, 5.8204228]",Grand Est
3656,2,"[1.0925866253211636, 1.1812751959055745]",50.631313131313135,3.9181818181818184,"[8382, 10247]","[50.64013, 50.62385]","[3.92502, 3.9301]","[2831, 2831]","[1.2547122638363617, 1.452178372510296]","[50.634986, 50.634986]","[3.9408554, 3.9408554]",Wallonia
4577,2,"[1.2123257004416412, 1.2321379514540889]",51.05555555555556,4.272727272727273,"[3482, 21323]","[51.04554, 51.04699]","[4.27958, 4.28391]","[8737, 12850]","[1.3234660626971977, 1.5476807087565974]","[51.0418923, 51.0603497]","[4.2615603, 4.2776982]",Flanders
4450,2,"[0.4143888516018778, 0.3588228376993667]",50.51010101010101,4.233333333333333,"[11818, 13648]","[50.50712, 50.50723]","[4.23685, 4.23565]","[10866, 10866]","[0.4668442226097307, 0.4265755332605064]","[50.5039499, 50.5039499]","[4.2325219, 4.2325219]",Wallonia
4456,2,"[1.6246873072909935, 0.67168739068026]",50.631313131313135,4.233333333333333,"[6877, 7127]","[50.62253, 50.63567]","[4.25174, 4.23993]","[1666, 2617]","[1.8634003355034, 1.9140110525438845]","[50.6089388, 50.6522225]","[4.2362897, 4.2324822]",Wallonia
4458,2,"[0.3582878159297209, 1.196372557137718]",50.67171717171717,4.233333333333333,"[8131, 8253]","[50.67493, 50.6671]","[4.23372, 4.218]","[3337, 6492]","[0.6405549412479467, 1.26852714074934]","[50.6740208, 50.6648683]","[4.2426962, 4.2356507]",Wallonia
4465,2,"[0.3438549607104683, 0.4237128894089296]",50.813131313131315,4.233333333333333,"[29528, 29690]","[50.81005, 50.81549]","[4.23292, 4.23807]","[4320, 6924]","[0.544327268070872, 0.5551930899347151]","[50.8062346, 50.8176976]","[4.2280666, 4.2451583]",Flanders
4467,2,"[0.4595266159249309, 0.287735746577122]",50.85353535353536,4.233333333333333,"[28436, 30606]","[50.84979, 50.851309824]","[4.2361, 4.2354245823]","[12507, 4836]","[0.9399511021801832, 1.066728175602486]","[50.8414499, 50.8572213]","[4.2339175, 4.2473929]",Flanders
4468,2,"[1.0522203706319706, 0.3150882818790094]",50.87373737373738,4.233333333333333,"[30814, 30815]","[50.879520284, 50.874171576]","[4.2214627933, 4.2288958272]","[5469, 4486]","[1.1824512506500449, 1.2902525596920928]","[50.8858729, 50.8707363]","[4.2349798, 4.2464592]",Flanders
8445,2,"[0.1654892568182263, 0.2027647917687515]",50.40909090909091,5.8090909090909095,"[14756, 19277]","[50.40771, 50.4109]","[5.80822, 5.809450000000001]","[5576, 5576]","[2.198213256996152, 2.078062408071844]","[50.4111262, 50.4111262]","[5.8387734, 5.8387734]",Wallonia
4480,2,"[0.2694837858089839, 1.0903388163989851]",51.11616161616162,4.233333333333333,"[205, 6494]","[51.11474, 51.1179]","[4.23646, 4.21796]","[9322, 6684]","[1.239136286335891, 1.0986110287507689]","[51.12568, 51.1276703]","[4.23308, 4.2156203]",Flanders
4532,2,"[0.4455235140488253, 0.641111388700568]",50.14646464646464,4.272727272727273,"[9348, 12157]","[50.14285, 50.14136]","[4.27003, 4.27691]","[8045, 1718]","[1.121581679947801, 0.8425253376596885]","[50.1332251, 50.1470832]","[4.2747369, 4.2846582]",Wallonia
8437,2,"[1.5094508559208162, 0.963283694351093]",50.24747474747475,5.8090909090909095,"[24011, 24053]","[50.2539, 50.25137]","[5.79039, 5.79699]","[8967, 8967]","[2.623440917279648, 2.6204390028819304]","[50.27268, 50.27268]","[5.81273, 5.81273]",Wallonia
4541,2,"[1.3303950756186598, 1.0571704382372786]",50.32828282828283,4.272727272727273,"[11776, 13416]","[50.32527, 50.32064]","[4.25459, 4.26387]","[3240, 2790]","[2.25885703970708, 1.64498183488279]","[50.3415564, 50.3106773]","[4.2736118, 4.2809962]",Wallonia
8410,2,"[0.179192669948246, 0.9368167560100128]",49.7020202020202,5.8090909090909095,"[22764, 24062]","[49.70206, 49.69991]","[5.8066, 5.79648]","[1617, 3743]","[0.7288449268996117, 1.2307267740117074]","[49.6993502, 49.6911733]","[5.8158277, 5.8069851]",Wallonia
8407,2,"[1.3551284926548286, 1.1799018060957236]",49.64141414141414,5.8090909090909095,"[23504, 23992]","[49.63371, 49.63385]","[5.79451, 5.7976]","[4675, 4675]","[1.6098233603724237, 1.4695600868861405]","[49.6236739, 49.6236739]","[5.8106188, 5.8106188]",Wallonia
4556,2,"[1.3801566256074418, 1.463355618949304]",50.631313131313135,4.272727272727273,"[7305, 8117]","[50.63591, 50.63941]","[4.25455, 4.25637]","[2617, 2617]","[2.389861505178934, 2.2060592133303127]","[50.6522225, 50.6522225]","[4.2324822, 4.2324822]",Wallonia
3650,2,"[0.238307097645507, 0.8021048459146981]",50.51010101010101,3.9181818181818184,"[10301, 14310]","[50.51003, 50.5082]","[3.92155, 3.90724]","[8864, 8864]","[0.4969261146357833, 1.3007448626415057]","[50.5144262, 50.5144262]","[3.922813, 3.922813]",Wallonia
4564,2,"[0.7325248606635697, 0.6756624367266008]",50.792929292929294,4.272727272727273,"[26833, 28833]","[50.79736, 50.79898]","[4.28044, 4.27361]","[11707, 7008]","[0.846339569833025, 1.129974219928959]","[50.7950474, 50.7992559]","[4.2919124, 4.2575377]",Flanders
8403,2,"[0.4389236508250774, 0.4655386839758511]",49.56060606060606,5.8090909090909095,"[23789, 23815]","[49.56174, 49.56149]","[5.81492, 5.8154]","[4021, 4021]","[0.6515249389529443, 0.6275105265536083]","[49.5634367, 49.5634367]","[5.8235665, 5.8235665]",Wallonia
8053,2,"[1.2462990199830974, 1.2860636838637578]",50.57070707070707,5.651515151515152,"[15828, 17878]","[50.5805, 50.5798]","[5.6601, 5.66277]","[11676, 2513]","[1.420840057239504, 1.5626019804868998]","[50.5866535, 50.5760772]","[5.642462999999999, 5.6841088]",Wallonia
5093,2,"[0.6351357069101059, 0.3410481310111574]",51.378787878787875,4.46969696969697,"[1406, 4760]","[51.37481, 51.37795]","[4.46313, 4.46497]","[3906, 8189]","[0.644871547081003, 0.5992474697147658]","[51.3745257, 51.3832308]","[4.4724095, 4.4632472]",Flanders
75,2,"[3.735040705008405, 10.459491290151552]",51.01515151515152,2.5,"[11625, 14000]","[51.01885, 51.02261]","[2.44693, 2.35094]","[7893, 7893]","[10.791531788987566, 16.784292065743816]","[51.0682627, 51.0682627]","[2.5797847, 2.5797847]",Hauts-de-France
8035,2,"[0.9438030385794276, 0.6704138363199593]",50.207070707070706,5.651515151515152,"[22759, 23112]","[50.21209, 50.21145]","[5.64082, 5.64504]","[4335, 5839]","[2.6112026131622197, 2.42572999617516]","[50.23277, 50.1912501]","[5.62343, 5.6579099]",Wallonia
2758,2,"[1.0463588740057146, 0.9963593952999742]",50.67171717171717,3.5636363636363635,"[13093, 13634]","[50.68074, 50.68016]","[3.55942, 3.5589]","[8704, 8704]","[4.014727312126885, 4.010311244216695]","[50.6607801, 50.6607801]","[3.6068918, 3.6068918]",Wallonia
2651,2,"[0.4630177590363502, 0.142055094221619]",50.53030303030303,3.5242424242424244,"[10741, 13681]","[50.52655, 50.52959]","[3.52708, 3.52591]","[682, 682]","[0.8238648368982967, 0.4849344639775576]","[50.5333316, 50.5333316]","[3.5223853, 3.5223853]",Wallonia
5953,2,"[1.182771424120913, 1.185123106099892]",50.57070707070707,4.824242424242424,"[25968, 26218]","[50.57922, 50.5808]","[4.8142, 4.81885]","[1813, 1813]","[2.093349296579716, 2.330431460209928]","[50.5875083, 50.5875083]","[4.7875788, 4.7875788]",Wallonia
5956,2,"[0.3052340675964265, 0.592820827566664]",50.631313131313135,4.824242424242424,"[7102, 7110]","[50.62938, 50.63458]","[4.82117, 4.8176]","[8576, 8576]","[0.521504944123377, 1.1286903771000492]","[50.6261698, 50.6261698]","[4.82656, 4.82656]",Wallonia
8025,2,"[0.9430022980312852, 0.8570826711893852]",50.005050505050505,5.651515151515152,"[22868, 22989]","[49.99782, 49.99853]","[5.65841, 5.65791]","[7457, 7457]","[1.7343356499438465, 1.7737711431875287]","[49.997424, 49.997424]","[5.682666, 5.682666]",Wallonia
5637,2,"[0.9381446999272478, 0.4936853456472516]",50.24747474747475,4.706060606060606,"[25157, 26113]","[50.24939, 50.24907]","[4.71891, 4.71254]","[3889, 3889]","[2.750155488749537, 2.3822221345242984]","[50.2343189, 50.2343189]","[4.688247, 4.688247]",Wallonia
9061,2,"[1.4599770979572746, 1.528278083049724]",50.73232323232323,6.045454545454546,"[16526, 18768]","[50.72391, 50.72349]","[6.02953, 6.02882]","[8010, 8010]","[1.7632182095160165, 1.6970800519503977]","[50.7163272, 50.7163272]","[6.0075331, 6.0075331]",Nordrhein-Westfalen
